Wall time,Step,Value
1685126635.7896595,5,7.415341377258301
1685126635.8347533,6,6.689842224121094
1685126635.9654968,10,10.343350410461426
1685126635.9874988,11,10.026607513427734
1685126636.038524,13,8.153697967529297
1685126636.0625367,14,11.57774829864502
1685126636.0900466,15,10.007925033569336
1685126636.1485615,18,12.46926212310791
1685126636.1675625,19,12.073261260986328
1685126636.1906,20,14.76765251159668
1685126636.2791147,24,15.375301361083984
1685126636.4601734,33,14.332079887390137
1685126636.4801989,34,15.462870597839355
1685126636.525198,36,14.903919219970703
1685126636.6288183,40,15.22751522064209
1685126636.7015092,42,14.277321815490723
1685126636.792458,44,11.057815551757812
1685126636.86407,45,10.363056182861328
1685126636.9545457,47,9.750700950622559
1685126637.0511544,49,8.827484130859375
1685126637.1092274,50,8.909749984741211
1685126637.2148938,53,10.250297546386719
1685126637.2429261,54,9.637548446655273
1685126637.2663202,55,8.56009292602539
1685126637.286183,56,12.117048263549805
1685126637.3102982,57,10.295537948608398
1685126637.3688092,60,8.351513862609863
1685126637.388769,61,8.653640747070312
1685126637.4302738,63,10.424939155578613
1685126637.4662657,65,10.476917266845703
1685126637.4822907,66,8.445500373840332
1685126637.4963176,67,11.258929252624512
1685126637.511319,68,7.225783824920654
1685126637.5643182,71,8.878697395324707
1685126637.5823727,72,10.984612464904785
1685126637.6018288,73,10.782490730285645
1685126637.616344,74,9.488725662231445
1685126637.6936388,79,8.936437606811523
1685126637.7687373,84,8.784154891967773
1685126637.7841687,85,8.01279067993164
1685126637.8017793,86,9.712698936462402
1685126637.8159344,87,7.669841289520264
1685126637.8344007,88,7.890113830566406
1685126637.8535051,89,7.6952056884765625
1685126637.9656477,94,9.109373092651367
1685126638.1275046,102,5.46502161026001
1685126638.1875472,105,7.439089298248291
1685126638.2136142,106,6.606153964996338
1685126638.4674811,113,8.123297691345215
1685126638.5761242,116,8.293240547180176
1685126638.6438258,118,8.596467971801758
1685126638.6842396,119,8.635583877563477
1685126638.712423,120,8.13958740234375
1685126638.8156886,124,8.584516525268555
1685126638.845926,125,7.750067710876465
1685126638.8704388,126,10.013704299926758
1685126638.9764595,129,7.656801700592041
1685126639.0119724,130,9.903433799743652
1685126639.2360847,137,9.231066703796387
1685126639.2871232,139,9.381999015808105
1685126639.3371227,141,9.793472290039062
1685126639.3601234,142,9.379557609558105
1685126639.3821232,143,8.277942657470703
1685126639.4076388,144,10.085123062133789
1685126639.4971704,148,8.37777328491211
1685126639.5431933,150,6.1670002937316895
1685126639.6128907,153,8.369111061096191
1685126639.7085164,155,6.688166618347168
1685126639.785003,157,5.932348251342773
1685126639.8150034,158,7.619039535522461
1685126639.8542418,159,6.5893707275390625
1685126639.983423,162,7.4149169921875
1685126640.0684466,164,7.4600348472595215
1685126640.1039882,165,6.905020713806152
1685126640.2645254,167,6.422937393188477
1685126640.3115518,168,7.906451225280762
1685126640.7842793,171,6.238518714904785
1685126641.1275754,176,7.774372100830078
1685126641.1776187,177,6.061249256134033
1685126641.256313,178,9.429778099060059
1685126641.3544517,180,7.449483871459961
1685126641.4944804,183,5.492740631103516
1685126641.5864801,185,5.667116641998291
1685126641.6245086,186,7.807936668395996
1685126641.7120235,188,8.269657135009766
1685126641.7875316,190,5.340239524841309
1685126641.824848,191,5.046843528747559
1685126642.1176002,198,4.6886749267578125
1685126642.4788535,206,5.8700079917907715
1685126642.5269036,207,6.105724334716797
1685126642.5604436,208,5.854341983795166
1685126642.737187,212,6.859931468963623
1685126642.8708682,215,5.707870006561279
1685126643.0268967,218,5.860029220581055
1685126643.081297,219,5.1140336990356445
1685126643.253267,222,6.0536394119262695
1685126643.3703187,223,5.046132564544678
1685126643.5853078,225,5.261752128601074
1685126643.6828487,226,4.7643280029296875
1685126643.7328954,227,3.1452205181121826
1685126643.8524432,229,5.037641525268555
1685126644.080178,232,4.775364398956299
1685126644.176625,233,5.953417778015137
1685126644.2311156,234,5.728421211242676
1685126644.3831704,237,4.420276165008545
1685126644.5261984,240,3.908294200897217
1685126644.7423236,245,3.966641664505005
1685126644.8418875,247,5.1610212326049805
1685126644.947731,249,3.936703681945801
1685126644.9983332,250,4.257318019866943
1685126645.282632,255,4.0676116943359375
1685126645.4297829,258,3.7541563510894775
1685126645.4694395,259,4.424485683441162
1685126645.5210028,260,4.370362281799316
1685126645.5690017,261,3.8256540298461914
1685126645.6743515,263,3.8757147789001465
1685126645.8533492,267,3.7224228382110596
1685126645.9653752,269,3.615447998046875
1685126646.0759249,271,3.076338529586792
1685126646.1852853,273,3.743438720703125
1685126646.4534268,278,3.041569232940674
1685126646.5601747,280,2.7088754177093506
1685126646.7724113,284,2.7168171405792236
1685126647.0377514,289,3.0857481956481934
1685126647.1398964,291,3.001946449279785
1685126647.1773486,292,2.817211627960205
1685126647.4073339,297,3.934908628463745
1685126647.4522297,298,2.452026605606079
1685126647.5009463,299,3.046997308731079
1685126647.6094892,301,3.2968974113464355
1685126647.6584897,302,2.4536800384521484
1685126647.7004914,303,3.3119068145751953
1685126647.8867588,307,3.709085464477539
1685126647.9718547,308,3.5860118865966797
1685126648.0903518,310,3.5808892250061035
1685126648.232783,313,2.757753849029541
1685126648.462117,317,2.699394702911377
1685126648.5162733,318,2.0783071517944336
1685126648.5672734,319,2.8229610919952393
1685126648.6087866,320,2.491297721862793
1685126648.70384,322,2.3544397354125977
1685126648.8884144,325,2.249525547027588
1685126648.944443,326,2.1160221099853516
1685126648.9914706,327,3.1295700073242188
1685126649.154161,330,2.325648069381714
1685126649.2047362,331,2.5789737701416016
1685126649.295574,333,2.801762342453003
1685126649.6200438,339,2.593202829360962
1685126649.7265794,341,2.5944790840148926
1685126649.873966,344,2.739297866821289
1685126649.9321408,345,2.593844413757324
1685126650.0252416,347,2.8822290897369385
1685126650.0642433,348,2.08174467086792
1685126650.3396392,353,2.9263813495635986
1685126650.397509,354,2.689303398132324
1685126650.504578,356,2.545103073120117
1685126650.6252868,358,2.2820687294006348
1685126650.6841638,359,1.8433493375778198
1685126650.7420998,360,2.20090651512146
1685126650.9301853,363,2.124094247817993
1685126651.1692646,367,2.2562527656555176
1685126651.2339,368,2.4066874980926514
1685126651.3814573,370,2.395512580871582
1685126651.4564972,371,1.7865724563598633
1685126651.5880332,373,2.305791139602661
1685126651.847849,377,2.14816951751709
1685126651.91913,378,2.0404789447784424
1685126651.9826753,379,2.0294954776763916
1685126652.1074798,381,2.131638288497925
1685126652.1854846,382,1.9212392568588257
1685126652.4885814,386,1.709120273590088
1685126652.5762043,387,1.8595211505889893
1685126652.650782,388,2.002056121826172
1685126652.8433845,390,1.7126414775848389
1685126652.910384,391,1.9574681520462036
1685126652.9914153,392,1.6115355491638184
1685126653.0664523,393,1.7073559761047363
1685126653.8160872,402,2.0379183292388916
1685126653.9111116,403,1.6840845346450806
1685126654.357678,408,1.4068464040756226
1685126655.0013885,415,1.801140546798706
1685126655.1221673,416,1.3106745481491089
1685126655.4936354,420,1.8257447481155396
1685126655.5991726,421,1.3406027555465698
1685126655.7032197,422,1.5970146656036377
1685126655.922847,424,1.4675917625427246
1685126656.1289575,426,1.0351430177688599
1685126656.5497453,430,1.5609666109085083
1685126657.4352713,439,1.7923552989959717
1685126657.5204375,440,0.9735487103462219
1685126657.604192,441,1.092273235321045
1685126657.6951952,442,1.450453758239746
1685126658.0302515,445,1.0906051397323608
1685126658.3950462,448,1.1974527835845947
1685126658.7193885,451,1.5164161920547485
1685126659.471577,458,1.2549041509628296
1685126659.554639,459,1.3927059173583984
1685126659.6773665,460,1.201767921447754
1685126659.7664497,461,1.4246723651885986
1685126659.950049,463,1.3402607440948486
1685126660.0251842,464,1.498838186264038
1685126660.2703154,467,1.0566155910491943
1685126660.3453453,468,0.9642807245254517
1685126660.423433,469,1.25984525680542
1685126660.5936558,471,1.3120840787887573
1685126660.7674098,473,1.017832636833191
1685126660.8499815,474,1.1749732494354248
1685126661.1586134,478,1.473482608795166
1685126661.856896,485,1.2097563743591309
1685126662.1591573,488,0.9026495218276978
1685126662.2484746,489,1.1758439540863037
1685126662.416065,491,1.1992127895355225
1685126662.5835004,493,1.6756784915924072
1685126662.8953216,496,1.2291051149368286
1685126663.83175,507,1.1141552925109863
1685126664.2554178,510,1.1903477907180786
1685126664.450497,511,1.362808346748352
1685126664.516066,512,1.4197272062301636
1685126664.6625414,514,1.2455382347106934
1685126664.8092337,516,1.4361610412597656
