Wall time,Step,Value
1685123238.7812781,0,0.0
1685123238.7832675,1,0.0
1685123238.7862797,2,0.0
1685123238.7882674,3,0.0
1685123238.7902665,4,0.0
1685123238.7922666,5,0.0
1685123238.7942698,6,0.0
1685123238.8317857,7,0.43277451395988464
1685123238.8778117,8,1.4021638631820679
1685123238.9253237,9,2.58815598487854
1685123238.9668367,10,4.341015338897705
1685123239.007347,11,6.686797142028809
1685123239.0393484,12,9.906585693359375
1685123239.0774193,13,14.739935874938965
1685123239.1349807,14,21.874549865722656
1685123239.1718824,15,28.70939064025879
1685123239.1969156,16,35.66138458251953
1685123239.2279456,17,40.83150100708008
1685123239.2495098,18,44.18092346191406
1685123239.2755377,19,46.905120849609375
1685123239.2966006,20,41.719146728515625
1685123239.3186007,21,42.11946105957031
1685123239.3406317,22,41.20265579223633
1685123239.3641517,23,44.23204803466797
1685123239.385151,24,45.92185974121094
1685123239.4086835,25,47.68348693847656
1685123239.4362004,26,53.0616455078125
1685123239.4611993,27,53.750919342041016
1685123239.4872277,28,53.11377716064453
1685123239.5072286,29,55.11966323852539
1685123239.5272288,30,53.99538040161133
1685123239.5532568,31,55.86510467529297
1685123239.5767725,32,57.13116455078125
1685123239.6017723,33,60.928653717041016
1685123239.6232846,34,61.788082122802734
1685123239.6412852,35,57.622928619384766
1685123239.6652853,36,60.05640411376953
1685123239.690312,37,59.508365631103516
1685123239.7163117,38,63.383304595947266
1685123239.7416086,39,66.58837890625
1685123239.7696083,40,67.91790008544922
1685123239.805609,41,70.11373901367188
1685123239.8366077,42,71.00349426269531
1685123239.8718076,43,72.89922332763672
1685123239.900974,44,73.93617248535156
1685123239.9799907,45,74.8882827758789
1685123240.0410166,46,73.30825805664062
1685123240.0941107,47,72.54348754882812
1685123240.1343088,48,71.25626373291016
1685123240.1733558,49,70.94611358642578
1685123240.2048805,50,72.51895141601562
1685123240.231379,51,75.10136413574219
1685123240.2613804,52,74.45353698730469
1685123240.2903934,53,75.23611450195312
1685123240.3244343,54,78.86778259277344
1685123240.3584182,55,79.41969299316406
1685123240.404447,56,82.56075286865234
1685123240.4592838,57,82.36414337158203
1685123240.5181863,58,81.9703598022461
1685123240.5952883,59,82.65107727050781
1685123240.6552906,60,82.89734649658203
1685123240.7113018,61,80.82759857177734
1685123240.795432,62,80.44549560546875
1685123240.855248,63,81.25194549560547
1685123240.9388704,64,80.66122436523438
1685123241.0020041,65,78.28163146972656
1685123241.0723019,66,78.77657318115234
1685123241.1264286,67,78.15009307861328
1685123241.1621218,68,77.4286880493164
1685123241.2067072,69,76.04085540771484
1685123241.2583094,70,75.1528549194336
1685123241.305001,71,75.58487701416016
1685123241.3565533,72,74.05209350585938
1685123241.4123664,73,73.32913970947266
1685123241.4736211,74,71.12200927734375
1685123241.5276184,75,71.53848266601562
1685123241.5877242,76,72.86648559570312
1685123241.6418195,77,72.4500732421875
1685123241.7262483,78,71.52024841308594
1685123241.7825282,79,69.8462142944336
1685123241.8299196,80,67.2458267211914
1685123241.8835516,81,67.23851013183594
1685123241.9596152,82,66.96244812011719
1685123242.0202408,83,67.2932357788086
1685123242.0894964,84,65.61521911621094
1685123242.1525586,85,66.31935119628906
1685123242.1931462,86,66.66039276123047
1685123242.2756877,87,64.93824005126953
1685123242.3362803,88,63.34593963623047
1685123242.3834097,89,65.32837677001953
1685123242.4654427,90,63.1905517578125
1685123242.5524678,91,63.51934814453125
1685123242.6474953,92,63.10182189941406
1685123242.7430086,93,60.154563903808594
1685123242.831552,94,60.087623596191406
1685123242.878554,95,59.76787185668945
1685123242.9385858,96,57.8066520690918
1685123243.007586,97,59.51762390136719
1685123243.072114,98,59.433773040771484
1685123243.1501293,99,56.8726921081543
1685123243.2261527,100,57.89393615722656
1685123243.2931798,101,56.577117919921875
1685123243.372245,102,58.50069046020508
1685123243.4182794,103,56.702301025390625
1685123243.4833071,104,59.18683624267578
1685123243.5613468,105,52.72467803955078
1685123243.6443923,106,56.04951477050781
1685123243.806539,107,54.16535186767578
1685123243.8894517,108,54.46698760986328
1685123243.9507127,109,52.670326232910156
1685123244.003093,110,50.85019302368164
1685123244.106667,111,51.3265380859375
1685123244.1932027,112,51.82058334350586
1685123244.2582598,113,51.292694091796875
1685123244.336805,114,51.22759246826172
1685123244.4022012,115,52.83918380737305
1685123244.5114841,116,49.630008697509766
1685123244.5887556,117,48.52194595336914
1685123244.723058,118,49.857826232910156
1685123244.7752442,119,50.58110427856445
1685123244.9104269,120,51.52322006225586
1685123244.9749503,121,49.379249572753906
1685123245.0586433,122,49.45930099487305
1685123245.1396682,123,49.36312484741211
1685123245.218917,124,47.85860061645508
1685123245.309675,125,46.989234924316406
1685123245.3663716,126,48.899497985839844
1685123245.4566298,127,49.414913177490234
1685123245.5248532,128,48.75525665283203
1685123245.6017075,129,45.788143157958984
1685123245.683644,130,45.33201599121094
1685123245.7692444,131,46.79523849487305
1685123245.8433535,132,45.99043655395508
1685123245.9793775,133,46.321590423583984
1685123246.1294382,134,46.89706802368164
1685123246.2556639,135,45.5830078125
1685123246.3542945,136,46.77945327758789
1685123246.4728496,137,45.81350326538086
1685123246.5303867,138,44.7247314453125
1685123246.640307,139,46.471954345703125
1685123246.7203872,140,45.818233489990234
1685123246.8103888,141,47.01514434814453
1685123246.8903713,142,44.48981475830078
1685123246.9804406,143,43.18412399291992
1685123247.0979333,144,43.72179412841797
1685123247.3004713,145,43.6188850402832
1685123247.350991,146,44.0966796875
1685123247.4285138,147,43.81535720825195
1685123247.5451405,148,43.080081939697266
1685123247.6113782,149,47.124820709228516
1685123247.6947973,150,46.69142532348633
1685123247.8256447,151,44.143760681152344
1685123247.9338524,152,44.35197448730469
1685123248.0575738,153,43.29633331298828
1685123248.1973937,154,41.91878890991211
1685123248.2656898,155,40.20534133911133
1685123248.3413332,156,40.752342224121094
1685123248.4298172,157,41.511661529541016
1685123248.4978433,158,41.54889678955078
1685123248.590381,159,42.57692337036133
1685123248.709422,160,43.06697463989258
1685123248.773471,161,40.512184143066406
1685123248.858964,162,40.45192337036133
1685123249.0137854,163,42.60605239868164
1685123249.126933,164,42.98781204223633
1685123249.2755907,165,42.00428771972656
1685123249.4386675,166,43.32210159301758
1685123249.6282325,167,40.165016174316406
1685123249.7402327,168,39.592376708984375
1685123249.8572607,169,38.128013610839844
1685123250.0152895,170,39.926666259765625
1685123250.1493182,171,40.944854736328125
1685123250.2593997,172,40.09963607788086
1685123250.342399,173,42.056156158447266
1685123250.4444213,174,41.178001403808594
1685123250.5284786,175,42.3307991027832
1685123250.6786094,176,40.070152282714844
1685123250.757454,177,40.616146087646484
1685123250.872228,178,38.28604507446289
1685123251.002387,179,38.96562957763672
1685123251.1515355,180,40.63301086425781
1685123251.3302667,181,39.1265983581543
1685123251.467432,182,38.32535171508789
1685123251.757557,183,39.37923049926758
1685123252.0165834,184,36.32286071777344
1685123252.1082094,185,34.9544792175293
1685123252.2829845,186,38.313697814941406
1685123252.3998344,187,40.804656982421875
1685123252.5662513,188,35.779788970947266
1685123252.6773272,189,38.8956184387207
1685123252.8876052,190,37.94925308227539
1685123253.00848,191,38.12485122680664
1685123253.1450143,192,34.38993835449219
1685123253.4070108,193,35.786251068115234
1685123253.4951954,194,33.931800842285156
1685123253.646548,195,38.12371826171875
1685123253.7608457,196,34.27821731567383
1685123253.8613956,197,38.12017059326172
1685123254.086997,198,34.255401611328125
1685123254.25057,199,33.80355453491211
1685123254.3891153,200,32.5262565612793
1685123254.474116,201,34.63224411010742
1685123254.5663555,202,35.78036117553711
1685123254.691036,203,34.336666107177734
1685123254.7957852,204,33.990596771240234
1685123254.9905655,205,32.8443489074707
1685123255.192187,206,32.976131439208984
1685123255.3980975,207,35.47011184692383
1685123255.568772,208,31.212356567382812
1685123255.6965523,209,35.52349853515625
1685123255.7981906,210,32.71437454223633
1685123256.0361264,211,34.744991302490234
1685123256.2532513,212,31.5812931060791
1685123256.561338,213,32.158729553222656
1685123256.6683033,214,30.504642486572266
1685123256.9055364,215,29.15395736694336
1685123257.1471114,216,30.281482696533203
1685123257.2667813,217,33.39341735839844
1685123257.408839,218,29.24691390991211
1685123257.5919518,219,31.616344451904297
1685123257.733087,220,30.10247802734375
1685123257.8544478,221,28.766029357910156
1685123257.961376,222,27.648151397705078
1685123258.095813,223,29.8887882232666
1685123258.2377183,224,29.514766693115234
1685123258.3571508,225,30.09958267211914
1685123258.5025077,226,28.571979522705078
1685123258.6356716,227,28.143972396850586
1685123258.7663553,228,26.798458099365234
1685123258.9174066,229,27.04274559020996
1685123259.0510902,230,25.087308883666992
1685123259.2651432,231,25.408477783203125
1685123259.4773288,232,25.58688735961914
1685123259.5862482,233,25.613130569458008
1685123259.734705,234,21.250463485717773
1685123259.8817315,235,23.606143951416016
1685123260.0523374,236,20.400388717651367
1685123260.4488146,237,21.173391342163086
1685123260.5756505,238,22.807050704956055
1685123260.7434638,239,21.999271392822266
