Wall time,Step,Value
1685123238.781269,0,0.0
1685123238.7832675,1,0.0
1685123238.7862797,2,0.0
1685123238.7882674,3,0.0
1685123238.7902665,4,0.0
1685123238.7922666,5,0.0
1685123238.7942698,6,0.0
1685123238.8317857,7,15.650104522705078
1685123238.8778117,8,17.117969512939453
1685123238.9253237,9,17.549816131591797
1685123238.9668367,10,16.628873825073242
1685123239.007347,11,15.77389144897461
1685123239.0393484,12,13.519951820373535
1685123239.0774193,13,13.17617130279541
1685123239.1349807,14,9.352620124816895
1685123239.1718824,15,7.3041229248046875
1685123239.1969156,16,6.969555854797363
1685123239.2279456,17,7.102313995361328
1685123239.2495098,18,6.483695983886719
1685123239.2755377,19,6.902264595031738
1685123239.2966006,20,6.533583164215088
1685123239.3186007,21,7.035670280456543
1685123239.3406317,22,7.080565452575684
1685123239.3641517,23,7.78248405456543
1685123239.385151,24,7.951466083526611
1685123239.4086835,25,8.152607917785645
1685123239.4362004,26,8.906866073608398
1685123239.4611993,27,8.402801513671875
1685123239.4872277,28,8.198498725891113
1685123239.5072286,29,8.486176490783691
1685123239.5272288,30,7.857826232910156
1685123239.5532568,31,8.00042724609375
1685123239.5767725,32,6.864744663238525
1685123239.6017723,33,7.284156799316406
1685123239.6232846,34,6.788980007171631
1685123239.6412852,35,5.859131336212158
1685123239.6652853,36,5.9234442710876465
1685123239.690312,37,4.800477981567383
1685123239.7163117,38,4.345792293548584
1685123239.7416086,39,4.171898365020752
1685123239.7696083,40,3.889512777328491
1685123239.805609,41,3.650377035140991
1685123239.8366077,42,3.4925129413604736
1685123239.8718076,43,3.1317620277404785
1685123239.900974,44,3.134967803955078
1685123239.9799907,45,3.2039566040039062
1685123240.0400171,46,3.854813575744629
1685123240.0941107,47,4.8628740310668945
1685123240.1343088,48,5.264941215515137
1685123240.1733558,49,5.972290992736816
1685123240.2048805,50,6.227047920227051
1685123240.231379,51,5.9452104568481445
1685123240.2613804,52,5.98842716217041
1685123240.2903934,53,5.952411651611328
1685123240.3234396,54,5.172845363616943
1685123240.3584182,55,5.602360248565674
1685123240.404447,56,4.8948493003845215
1685123240.4582841,57,5.331054210662842
1685123240.5181863,58,5.141543388366699
1685123240.5952883,59,4.871515274047852
1685123240.6552906,60,3.82723331451416
1685123240.7113018,61,4.015823841094971
1685123240.795432,62,3.7912676334381104
1685123240.855248,63,4.045695781707764
1685123240.9388704,64,3.803985357284546
1685123241.0020041,65,4.054829120635986
1685123241.0723019,66,3.6632583141326904
1685123241.1264286,67,3.922511100769043
1685123241.1621218,68,3.9121689796447754
1685123241.2067072,69,3.850738525390625
1685123241.2583094,70,3.828822135925293
1685123241.305001,71,3.814364194869995
1685123241.3565533,72,3.6352181434631348
1685123241.4123664,73,3.476379632949829
1685123241.4736211,74,3.437699317932129
1685123241.5276184,75,3.2969233989715576
1685123241.5877242,76,3.2781808376312256
1685123241.6418195,77,3.343367576599121
1685123241.7262483,78,3.158033847808838
1685123241.7825282,79,3.0496432781219482
1685123241.8299196,80,3.3546366691589355
1685123241.8835516,81,3.46256160736084
1685123241.9596152,82,2.973984479904175
1685123242.0202408,83,3.0542171001434326
1685123242.0894964,84,2.821754217147827
1685123242.1525586,85,3.226304531097412
1685123242.1931462,86,2.839524269104004
1685123242.2746878,87,3.0284066200256348
1685123242.3362803,88,3.0102744102478027
1685123242.3834097,89,3.1487088203430176
1685123242.4654427,90,3.1231532096862793
1685123242.5524678,91,2.982853412628174
1685123242.6474953,92,2.990190029144287
1685123242.7430086,93,2.928769826889038
1685123242.831552,94,2.935865879058838
1685123242.878554,95,2.7612786293029785
1685123242.9385858,96,2.7567543983459473
1685123243.007586,97,2.5991439819335938
1685123243.072114,98,3.0232226848602295
1685123243.1501293,99,2.890815258026123
1685123243.2261527,100,2.7407784461975098
1685123243.2931798,101,2.6492514610290527
1685123243.372245,102,2.6991446018218994
1685123243.4182794,103,2.70944881439209
1685123243.4833071,104,2.446021318435669
1685123243.5613468,105,2.491844415664673
1685123243.6443923,106,2.4364428520202637
1685123243.806539,107,2.4104552268981934
1685123243.8894517,108,2.3717989921569824
1685123243.9507127,109,2.3955769538879395
1685123244.003093,110,2.209951400756836
1685123244.105667,111,2.361860752105713
1685123244.1932027,112,2.3103108406066895
1685123244.2582598,113,2.417555809020996
1685123244.336805,114,2.2904489040374756
1685123244.4022012,115,2.368992567062378
1685123244.5114841,116,2.29693603515625
1685123244.5887556,117,2.2991178035736084
1685123244.723058,118,2.48494815826416
1685123244.7752442,119,2.566474676132202
1685123244.9104269,120,2.435257911682129
1685123244.9749503,121,2.7081544399261475
1685123245.0586433,122,2.352634906768799
1685123245.1396682,123,2.378092050552368
1685123245.218917,124,2.4113705158233643
1685123245.309675,125,2.520777702331543
1685123245.3663716,126,2.7124059200286865
1685123245.4566298,127,2.4556891918182373
1685123245.5248532,128,2.363952875137329
1685123245.6017075,129,2.1165881156921387
1685123245.683644,130,2.2398412227630615
1685123245.7692444,131,2.17018985748291
1685123245.8433535,132,2.2796053886413574
1685123245.9793775,133,2.3455021381378174
1685123246.1294382,134,2.3108506202697754
1685123246.2546637,135,2.267077922821045
1685123246.3542945,136,2.516338586807251
1685123246.4728496,137,2.4601798057556152
1685123246.5303867,138,2.4349253177642822
1685123246.640307,139,2.6440062522888184
1685123246.7203872,140,2.2407472133636475
1685123246.8103888,141,2.429439067840576
1685123246.8903713,142,2.5196516513824463
1685123246.9799242,143,2.42466402053833
1685123247.0979333,144,2.3231730461120605
1685123247.3004713,145,2.3986010551452637
1685123247.350991,146,2.63078236579895
1685123247.4285138,147,2.600912570953369
1685123247.5451405,148,2.2943854331970215
1685123247.6113782,149,2.5291385650634766
1685123247.6947973,150,2.517099142074585
1685123247.8256447,151,2.2911880016326904
1685123247.9338524,152,2.28851056098938
1685123248.0575738,153,2.709282159805298
1685123248.1973937,154,2.7016851902008057
1685123248.2656898,155,2.6884663105010986
1685123248.3413332,156,2.6377224922180176
1685123248.4298172,157,2.403013229370117
1685123248.4978433,158,2.5615298748016357
1685123248.590381,159,2.530604362487793
1685123248.709422,160,2.497035503387451
1685123248.773471,161,2.5459485054016113
1685123248.858964,162,2.4181854724884033
1685123249.0137854,163,2.452265739440918
1685123249.126933,164,2.576111078262329
1685123249.2755907,165,2.425919771194458
1685123249.4386675,166,2.707050085067749
1685123249.6282325,167,2.4566116333007812
1685123249.7402327,168,2.5805938243865967
1685123249.8572607,169,2.7520205974578857
1685123250.0152895,170,2.6361892223358154
1685123250.1483183,171,2.44850492477417
1685123250.2593997,172,2.465299129486084
1685123250.342399,173,2.488109588623047
1685123250.4444213,174,2.519272804260254
1685123250.5284786,175,2.416384220123291
1685123250.6786094,176,2.669661283493042
1685123250.757454,177,2.3383948802948
1685123250.872228,178,2.390813112258911
1685123251.002387,179,2.4530656337738037
1685123251.1505368,180,2.543527364730835
1685123251.3302667,181,2.7787933349609375
1685123251.467432,182,2.4879744052886963
1685123251.757557,183,2.528179883956909
1685123252.0165834,184,2.3721730709075928
1685123252.1076815,185,2.5375561714172363
1685123252.2829845,186,2.5067903995513916
1685123252.3998344,187,2.534080982208252
1685123252.5662513,188,2.369215965270996
1685123252.6773272,189,2.533912420272827
1685123252.8876052,190,2.3746604919433594
1685123253.0074804,191,2.3045897483825684
1685123253.1450143,192,2.3778748512268066
1685123253.4060137,193,2.4173786640167236
1685123253.4951954,194,2.432882785797119
1685123253.645548,195,2.218417167663574
1685123253.7608457,196,2.4463021755218506
1685123253.8603973,197,2.2988901138305664
1685123254.086997,198,2.4494755268096924
1685123254.25057,199,2.4880058765411377
1685123254.3891153,200,2.3863401412963867
1685123254.474116,201,2.360398769378662
1685123254.5663555,202,2.464857339859009
1685123254.691036,203,2.4588589668273926
