Wall time,Step,Value
1685126635.7896595,5,-0.9766141772270203
1685126635.8347533,6,-1.1532827615737915
1685126635.9654968,10,-1.0237648487091064
1685126635.9874988,11,-0.9630744457244873
1685126636.038524,13,-0.9911121129989624
1685126636.0625367,14,-1.0321393013000488
1685126636.0900466,15,-1.0292984247207642
1685126636.1485615,18,-0.90513676404953
1685126636.1675625,19,-0.9645846486091614
1685126636.1906,20,-0.9293134212493896
1685126636.2791147,24,-0.5814527273178101
1685126636.4601734,33,1.0255006551742554
1685126636.4801989,34,1.4157061576843262
1685126636.525198,36,1.8786087036132812
1685126636.6288183,40,5.8375372886657715
1685126636.7015092,42,7.850941181182861
1685126636.792458,44,10.910572052001953
1685126636.86407,45,12.241607666015625
1685126636.9545457,47,11.6278715133667
1685126637.0511544,49,12.012969017028809
1685126637.1092274,50,11.57104206085205
1685126637.2148938,53,12.799947738647461
1685126637.2429261,54,10.536734580993652
1685126637.2663202,55,8.466533660888672
1685126637.286183,56,13.54886245727539
1685126637.3102982,57,12.511460304260254
1685126637.3688092,60,11.552064895629883
1685126637.388769,61,8.763169288635254
1685126637.4302738,63,9.139410018920898
1685126637.4672658,65,9.966221809387207
1685126637.4822907,66,10.703661918640137
1685126637.4963176,67,10.818116188049316
1685126637.511319,68,10.657089233398438
1685126637.5643182,71,12.788280487060547
1685126637.5823727,72,13.814013481140137
1685126637.6018288,73,11.207950592041016
1685126637.6173434,74,13.974584579467773
1685126637.6936388,79,9.092816352844238
1685126637.7687373,84,15.650754928588867
1685126637.785363,85,15.589191436767578
1685126637.8017793,86,16.138887405395508
1685126637.8159344,87,15.469162940979004
1685126637.8344007,88,16.778017044067383
1685126637.854505,89,13.262401580810547
1685126637.9656477,94,13.020801544189453
1685126638.1275046,102,11.150854110717773
1685126638.1875472,105,15.349206924438477
1685126638.2136142,106,14.262263298034668
1685126638.4684808,113,13.891218185424805
1685126638.5761242,116,12.225552558898926
1685126638.6438258,118,12.03963565826416
1685126638.6842396,119,15.47614574432373
1685126638.712423,120,10.480066299438477
1685126638.8156886,124,11.613485336303711
1685126638.845926,125,10.891090393066406
1685126638.8704388,126,13.10086727142334
1685126638.9764595,129,16.465259552001953
1685126639.0119724,130,14.025424003601074
1685126639.2360847,137,12.7293701171875
1685126639.2871232,139,15.659100532531738
1685126639.3371227,141,13.557205200195312
1685126639.3601234,142,15.037205696105957
1685126639.3821232,143,14.15257740020752
1685126639.4076388,144,17.324813842773438
1685126639.4971704,148,14.54515266418457
1685126639.5431933,150,11.860515594482422
1685126639.6128907,153,18.58295249938965
1685126639.7085164,155,16.8612003326416
1685126639.785003,157,14.645407676696777
1685126639.8150034,158,18.73128890991211
1685126639.8542418,159,17.355792999267578
1685126639.983423,162,18.033214569091797
1685126640.0684466,164,16.046375274658203
1685126640.1039882,165,15.84138011932373
1685126640.2645254,167,19.087432861328125
1685126640.3125513,168,17.112092971801758
1685126640.7842793,171,18.606353759765625
1685126641.1275754,176,16.261117935180664
1685126641.1776187,177,17.356477737426758
1685126641.256313,178,18.77590560913086
1685126641.3544517,180,16.510135650634766
1685126641.4944804,183,13.46764850616455
1685126641.5864801,185,14.198989868164062
1685126641.6245086,186,20.094636917114258
1685126641.7120235,188,17.2940731048584
1685126641.7875316,190,14.276217460632324
1685126641.824848,191,12.920180320739746
